,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
196074,230-2018-2019-02-0012,L'Association pour la Télédistribution & Radio La Minerve,La Minerve,Connect a to Innovate,,,811777,2001982,6/1/18,3/30/20,Building a new backbone network to improve broadband capacity in 3 communities in the Laurentides region in the province of Quebec. ,,"· Multi-Year Grant or Contribution, 2017/18 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196158,230-2018-2019-03-0027,Câble Axion Digitel Inc.,Magog,Connect to Innovate,,,811541,119000,7/1/18,3/31/21,"Backbone network using fibre optic technology to provide resiliency broadband to 7 communities in the region of Estrie, QC.",,"Multi-Year Grant or Contribution, 2018/19 to 2020/21","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196336,230-2019-2020-06-0079,Shaw Cablesystems G.P.,Calgary,Connect to Innovate,"Bring high-speed Internet to rural and remote communities in Canada by supporting backbone infrastructure to connect institutions,  as well as last-mile infrastructure to connect households and businesses",,812494,2065032,9/1/18,3/31/21,"Backbone network using fibre optic technology to enhance broadband capacity to 7 communities in the region of Whistler to Cache Creek, British Columbia.",,2017/18 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196351,230-2019-2020-06-0088,Cogeco Connexion Inc.,Montreal,Connect to Innovate,"Bring high-speed Internet to rural and remote communities in Canada by supporting backbone infrastructure to connect institutions,  as well as last-mile infrastructure to connect households and businesses",,812626,743604,10/1/18,3/31/21,"Backbone network using fibre optic technology to enhance broadband capacity to 4 communities as well as a Last-Mile network 2 additional communities to reach underserved households in the region Estrie, QC.",,2017/18 to 2020/21,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196170,230-2018-2019-03-0040,Solutions Ambra inc.,Montreal,Connect to Innovate,,,812637,13031955,10/1/17,3/31/21,"Backbone network using fibre optic technology to enhance broadband capacity to 11 communities, as well as a Last-Mile network using microwave and wireless technology to 2 additional communities to reach underserved households in the regions of Mauricie and Lac St-Jean, QC.",,"Multi-Year Grant or Contribution, 2018/19 to 2020/21; The project is being carried out jointly by Solutions Ambra Inc. and Écotel Inc","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196169,230-2018-2019-03-0039,Missing Link Internet Inc,Rimbey,Connect to Innovate,,,812550,1326882,10/1/18,3/31/20,"Backbone network using fibre optic technology to enhance broadband capacity to 6 communities in the region of Sylvan Lake, AB.",,"Multi-Year Grant or Contribution, 2018/19 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196265,230-2018-2019-04-0052,Cablevision du Nord de Québec Inc.,Val-d'Or,Connect to Innovate,High-capacity broadband infrastructure to connect underserved communities across Canada,,812632,354408,7/1/18,3/31/20,Backbone network using fibre optic technology to enhance broadband capacity to three communities in the region of Saint-Luc-de-Vincennes.,,"Multi-Year Grant or Contribution, 2017/18 to 2019/20; ","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196167,230-2018-2019-03-0038,Gwaii-Q.C.I. Ventures Ltd.,Queen Charlotte,Connect to Innovate,,,812500,3880386,8/1/17,1/31/20,"Backbone network using fibre optic technology to enhance broadband capacity to 2 communities as well as a Last-Mile network using fibre optic technology to 6 additional communities to reach underserved households in the region of Haida Gwaii, BC.",,"Multi-Year Grant or Contribution, 2018/19 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196154,230-2018-2019-03-0031,Bell Canada,Verdun,Connect to Innovate,,,811966,27241450,5/1/17,3/31/21,Backbone network using fibre optic technology to enhance broadband capacity to 116 communities as well as a Last-Mile  network using fibre optic technology to 2 additional communities to  reach underserved households in the 4 provinces of Atlantic Canada. ,,"Multi-Year Grant or Contribution, 2017/18 to 2020/21","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196166,230-2018-2019-03-0037,Buried Glass Inc.,St. Paul,Connect to Innovate,,,812472,7336913,6/1/18,3/31/21,Backbone network using fibre optic  technology to enhance broadband capacity to 18 communities in the regions of East Central and Northeastern Alberta.,,"Multi-Year Grant or Contribution, 2017/18 to 2020/21 ; The project is being carried out jointly by Buried Glass Inc. and MCSNet","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196164,230-2018-2019-03-0035,Keewaytinook Okimakanak,Thunder Bay,Connect to Innovate,,,812327,5629990,9/1/17,5/23/18,Backbone network using satellite technology to enhance broadband capacity to 2 communities in the region of Northwestern Ontario.,,,"Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196163,230-2018-2019-03-0034,Arrow Technology Group GP Limited,Edmonton,Connect to Innovate,,,812276,4245426,9/1/18,9/1/19,"Backbone network using fibre optic technology to enhance broadband capacity to 3 communities in the regions of the MacKenzie County and Wood Buffalo, AB.",,"Multi-Year Grant or Contribution, 2018/19 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196162,230-2018-2019-03-0033,Arrow Technology Group GP Limited,Edmonton,Connect to Innovate,,,812266,2031671,9/1/18,9/1/19,"Backbone network using fibre optic technology to enhance broadband capacity to 2 communities as well as a Last-Mile network using wireless technology to 3 additional communities to reach underserved households in the regions of Northern Lights and MacKenzie County, AB.",,"Multi-Year Grant or Contribution, 2018/19 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196161,230-2018-2019-03-0032,Bell Canada,Verdun,Connect to Innovate,,,811999,709200,10/1/18,3/31/20,"Backbone network using fibre optic technology to provide a resiliency network to 2 communities in regions of Baie Verte and Connaigre Peninsulas, NL. ",,"Multi-Year Grant or Contribution, 2017/18 to 2019/20","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196160,230-2018-2019-03-0029,Transvision (Cookshire) inc.,Cookshire-Eaton,Connect to Innovate,,,811778,262800,9/15/17,12/31/20,"Backbone network using fibre optic technology to provide resiliency broadband to 7 communities between Lennoxville and Cookshire in the region of Estrie, QC.",,"Multi-Year Grant or Contribution, 2018/19 to 2020/21","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196159,230-2018-2019-03-0028,"Déry Télécom Inc,",La Baie,Connect to Innovate,,,811550,1061482,11/17/17,3/31/20,"Backbone network using fibre optic technology to enhance broadband capacity to 5 communities as well as a Last-Mile network using fibre optic technology to reach underserved households in the region of Îles-de-la-Madeleine, QC.",,"Multi-Year Grant or Contribution, 2017/18 to 2019/20; The project is being carried out jointly by Duclos & Michaud Télécom Inc. and DÉRY TÉLÉCOM INC.","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
196165,230-2018-2019-03-0036,Sts'ailes,Agassiz,Connect to Innovate,,,812444,132030,9/15/18,3/31/19,"Backbone network using fibre optic  technology to enhance broadband capacity to 2 communities in the region of Fraser Valley, BC.",,"Multi-Year Grant or Contribution, 2017/18 to 2018/19","Innovation, Science and Economic Development Canada | Innovation, Sciences et Développement économique Canada"
