,ref_number,recipient_legal_name,recipient_city,prog_name_en,prog_purpose_en,agreement_title_en,agreement_number,agreement_value,agreement_start_date,agreement_end_date,description_en,expected_results_en,additional_information_en,owner_org_title
89807,GC-2012-Q4-A00018,HARBOUR AUTHORITY ASSOCIATION OF BRITISH COLUMBIA,"Comox, British Columbia|Comox, Colombie-Britannique",,Contributions to support the Small Craft Harbours Class Contribution Program,,F1571-125003,215627,1/23/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89808,GC-2012-Q2-A00005,CANADIAN COAST GUARD AUXILIARY (NATIONAL) INC.,"Ottawa, Ontario",,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F7039-120012,1043000,8/10/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89809,GC-2012-Q3-A00009,ASSEMBLY OF FIRST NATIONS,"Ottawa, Ontario",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,FP860-12-1013,187650,10/11/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89810,GC-2012-Q3-A00010,MI'KMAQ CONFEDERACY OF PEI,"Summerside, Prince Edward Island|Summerside, Île-du-Prince-Édouard",,Contributions under the Aboriginal aquatic resource and oceans management program,,FP860-12A001,103331.26,11/21/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89811,GC-2012-Q2-A00006,CANADIAN COAST GUARD AUXILIARY & STJ-CCGA (N) INC,"St. John'S, Newfoundland and Labrador|St. John'S, Terre-Neuve-et-Labrador",,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F6869-110038,743000,8/13/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89812,GC-2012-Q2-A00007,WOODSTOCK FIRST NATION,"Woodstock, New Brunswick|Woodstock, Nouveau-Brunswick",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A725,126500,9/6/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89813,GC-2012-Q4-A00019,QUADRA ISLAND HARBOUR AUTHORITY,"Quathiaski Cove, British Columbia|Quathiaski Cove, Colombie-Britannique",,Contributions to support the Small Craft Harbours Class Contribution Program,,F1571-127109,75000,2/28/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89814,GC-2012-Q2-A00008,HEILTSUK TRIBAL COUNCIL,"Bella Bella, British Columbia|Bella Bella, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120728,300000,9/30/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89815,GC-2012-Q3-A00001,DUCKS UNLIMITED CANADA,"Amherst, Nova Scotia|Amherst, Nouvelle-Écosse",,Contributions to support the Small Craft Harbours Class Contribution Program,,F4718-090013,384000,10/26/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89816,GC-2012-Q3-A00002,SUMAS FIRST NATION,"Abbotsford, British Columbia|Abbotsford, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-120416,610000,12/7/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89817,GC-2012-Q3-A00003,FIRST NATIONS FISHERIES SOCIETY,"West Vancouver, British Columbia|West Vancouver, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-120401,1231650,12/12/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89818,GC-2012-Q3-A00004,KITASOO FIRST NATION,"Klemtu, British Columbia|Klemtu, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120736,207531,11/6/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89819,GC-2012-Q3-A00005,NLAKA'PAMUX NATION TRIBAL COUNCIL,"Lytton, British Columbia|Lytton, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120713,195000,12/7/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89820,GC-2012-Q3-A00006,NORTHERN SHUSWAP TRIBAL COUNCIL,"Williams Lake, British Columbia|Williams Lake, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-110761,498140,12/31/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89821,GC-2012-Q3-A00007,SECHELT FIRST NATION,"Sechelt, British Columbia|Sechelt, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-110775,499000,12/31/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89822,GC-2012-Q3-A00008,FRASER VALLEY ABORIGINAL FISHERIES SOCIETY,"Cultus Lake, British Columbia|Cultus Lake, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120716,645242,12/31/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89823,GC-2012-Q4-A00001,INNU NATION,"Happy Valley-Goosebay, Newfoundland and Labrador|Happy Valley-Goosebay, Terre-Neuve-et-Labrador",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F6098-110034,1717000,6/9/11,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89824,GC-2012-Q4-A00002,QALIPU MI'KMAQ FIRST NATION BAND,"Corner Brook, Newfoundland and Labrador|Corner Brook, Terre-Neuve-et-Labrador",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F6098-110035A,1510600,12/6/11,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89825,GC-2012-Q4-A00003,MIAWPUKEK FIRST NATION,"Conne River, Newfoundland and Labrador|Conne River, Terre-Neuve-et-Labrador",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F6098-110036,2650000,6/9/11,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89826,GC-2012-Q4-A00004,NUNATUKAVUT COMMUNITY COUNCIL INC.,"Happy Valley-Goosebay, Newfoundland and Labrador|Happy Valley-Goosebay, Terre-Neuve-et-Labrador",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F6098-110037,1503000,3/30/13,,,,"Multi Year Agreement	Amendments",Fisheries and Oceans Canada | Pêches et Océans Canada
89827,GC-2012-Q4-A00005,CANADIAN COAST GUARD AUXILIARY & STJ-CCGA (N) INC,"St. John'S, Newfoundland and Labrador|St. John'S, Terre-Neuve-et-Labrador",,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F6869-110038,757000,2/11/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89828,GC-2012-Q4-A00015,NICOLA TRIBAL ASSOCIATION,"Merritt, British Columbia|Merritt, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI) and under Aboriginal Aquatic Resource & Oceans Management,,F1580-120640,300360.26,3/25/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89829,GC-2012-Q4-A00006,WAGMATCOOK FIRST NATION,"Wagmatcook, Nova Scotia|Wagmatcook, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A750,171000,1/15/13,,,,"This is not an amendment. Agreement amount was erroneously reported in Q3 at $129,500/Cet accord a été divulgué au montant de 129,500 $ par erreur en T3	Amendments",Fisheries and Oceans Canada | Pêches et Océans Canada
89830,GC-2012-Q4-A00059,UNAMA'KI INSTITUTE OF NATURAL RESOURCES,"Eskasoni, Nova Scotia|Eskasoni, Nouvelle-Écosse",,Contributions under the Aboriginal aquatic resource and oceans management program,,FP860-12A053,56000,3/27/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89831,GC-2012-Q4-A00007,ANNAPOLIS VALLEY FIRST NATION,"Cambridge, Nova Scotia|Cambridge, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A728,107967,3/22/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89832,GC-2012-Q4-A00008,ESKASONI FIRST NATION,"Eskasoni, Nova Scotia|Eskasoni, Nouvelle-Écosse",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F5142-12A740,435000,3/26/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89833,GC-2012-Q4-A00009,DUCKS UNLIMITED CANADA,"Amherst, Nova Scotia|Amherst, Nouvelle-Écosse",,Contributions to support the Small Craft Harbours Class Contribution Program,,F4718-090013,464000,3/20/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89834,GC-2012-Q4-A00010,DIGBY HARBOUR PORT ASSOCIATION,"Digby, Nova Scotia|Digby, Nouvelle-Écosse",,Contributions to support the Small Craft Harbours Class Contribution Program,,F4718-120004,2400000,3/30/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89835,GC-2012-Q4-A00011,CANADIAN COAST GUARD AUXILIARY (MARITIME REGION) INC.,"Toronto, Ontario",,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F5570-120001,730000,3/30/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89836,GC-2012-Q4-A00012,GARDE COTIERE AUXILIAIRE,"Sorel-Tracy, Quebec|Sorel-Tracy, Québec",,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F3749-12M001,728000,3/30/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89837,GC-2012-Q4-A00013,THE CANADIAN COAST GUARD AUXILIARY (CENTRAL & ARCTIC) INC.,"Toronto, Ontario",,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F2585-120001,715000,4/4/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89838,GC-2012-Q4-A00014,MAMA'OMAS LIMITED PARTNERSHIP,"Alert Bay, British Columbia|Alert Bay, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-120635,140000,3/14/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89839,GC-2012-Q4-A00021,STO:LO TRIBAL COUNCIL,"Agassiz, British Columbia|Agassiz, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-120785,79377,2/7/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89840,GC-2013-Q2-00024,PACIFIC SALMON FOUNDATION,"Vancouver, British Columbia|Vancouver, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI),,F1580-130631,30000,8/6/13,,,,,Fisheries and Oceans Canada | Pêches et Océans Canada
89841,GC-2012-Q4-A00016,FRASER BASI COUNCIL,"Vancouver, British Columbia|Vancouver, Colombie-Britannique",,Contributions under Pacific Integrated Commercial Fisheries Initiative (PICFI) and under Aboriginal Aquatic Resource & Oceans Management,,F1580-120687,185000,3/29/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89842,GC-2012-Q4-A00020,THE CANADIAN COAST GUARD AUXILIARY &,"Victoria, British Columbia|Victoria, Colombie-Britannique",,"Contribution to permit the Canadian Coast Guard Auxiliary (CCGA) Associations to carry out authorized activities related to maritime Search and Rescue (SAR) operations, SAR Prevention and other safety related activities.",,F1788-120001,1017000,4/1/12,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89843,GC-2012-Q4-A00022,SKEENA FISHERIES COMMISSION,"Kispiox, British Columbia|Kispiox, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-120403,1054032,3/20/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89844,GC-2012-Q4-A00023,NICOLA TRIBAL ASSOCIATION,"Merritt, British Columbia|Merritt, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-120425,606054.54,3/20/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89845,GC-2012-Q4-A00024,UPPER FRASER FISHERIES CONSERVATION ALLIANCE,"Prince George, British Columbia|Prince George, Colombie-Britannique",,Contributions under the Aboriginal Aquatic Resource and Oceans Management program,,F1580-120500,516800,3/25/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89846,GC-2012-Q4-A00025,LHEIDLI T'ENNEH FIRST NATION,"Prince George, British Columbia|Prince George, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-110745,275488.63,2/26/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89847,GC-2012-Q4-A00026,NLAKA'PAMUX NATION TRIBAL COUNCIL,"Lytton, British Columbia|Lytton, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120713,229000,2/27/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89848,GC-2012-Q4-A00027,NUXALK FIRST NATION,"Bella Coola, British Columbia|Bella Coola, Colombie-Britannique",,"Contributions to support increased Native participation in commercial fisheries, cooperative fisheries management arrangements and consultations respecting Aboriginal fisheries agreements",,F1580-120765,90000,3/6/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
89849,GC-2012-Q4-A00054,ATLANTIC POLICY CONGRESS OF FIRST NATIONS CHIEFS SECRETARIAT,"Dartmouth, Nova Scotia|Dartmouth, Nouvelle-Écosse",,Contributions under the Aboriginal aquatic resource and oceans management program,,FP860-12A004,648168.5,2/28/13,,,,Amendments,Fisheries and Oceans Canada | Pêches et Océans Canada
